"pontoId","lat","lon","pathBTS1","pathBTS2","pathBTS3","pathBTS4","pathBTS5","pathBTS6","taBTS1","taBTS2","taBTS3","taBTS4","taBTS5","taBTS6"
903,-8.072575,-34.896732,97.84,101.99,129.54,96.39,126.54,130.59,1,0,2,0,1,1
2699,-8.063821,-34.894142,140.123333333333,112.39,125.39,132.223333333333,135.756666666667,123.39,0,2,3,2,1,0
673,-8.073753,-34.898277,120.29,109.34,95.14,103.14,129.09,130.29,1,0,2,0,2,1
1005,-8.072288,-34.900692,111.84,115.59,116.39,108.54,134.39,127.94,1,1,1,1,2,1
2873,-8.062162,-34.901833,127.823333333333,115.856666666667,132.09,128.79,127.256666666667,118.923333333333,2,3,3,3,2,1
2697,-8.063825,-34.893906,137.59,122.74,125.94,130.99,124.84,120.79,0,2,3,2,0,0
2103,-8.068008,-34.892281,123.923333333333,124.123333333333,124.223333333333,106.623333333333,118.123333333333,107.49,0,1,3,1,0,0
1038,-8.072083,-34.897091,111.04,117.24,116.69,104.34,126.84,128.14,1,0,2,0,1,1
1745,-8.069209,-34.888126,122.59,129.89,134.94,124.49,117.79,128.24,0,1,4,1,0,1
1820,-8.068976,-34.891209,122.84,131.29,133.54,122.115,80.84,125.115,0,1,3,1,0,1
1824,-8.068967,-34.899975,99.4566666666667,115.99,119.59,113.556666666667,117.69,109.556666666667,1,1,2,1,2,1
837,-8.072806,-34.890656,99.2566666666667,130.356666666667,126.19,106.756666666667,108.19,133.956666666667,0,1,3,1,1,1
336,-8.075809,-34.89991,122.423333333333,121.09,127.523333333333,127.49,134.623333333333,142.623333333333,2,1,1,1,2,2
1156,-8.071177,-34.900822,120.556666666667,122.323333333333,123.123333333333,121.623333333333,133.723333333333,123.656666666667,1,1,1,1,2,1
1388,-8.070148,-34.897366,104.756666666667,112.49,113.59,112.323333333333,123.19,98.89,0,1,2,1,1,1
1375,-8.07023,-34.893658,102.44,119.19,117.64,106.04,100.84,108.39,0,1,3,1,1,1
1512,-8.069806,-34.889469,121.623333333333,134.623333333333,133.456666666667,111.19,102.523333333333,137.156666666667,0,1,3,1,0,1
444,-8.075283,-34.892357,111.89,128.79,125.456666666667,99.39,125.856666666667,136.99,1,0,3,0,1,2
47,-8.077387,-34.898655,115.69,80.9566666666667,118.456666666667,121.723333333333,130.723333333333,135.89,2,0,1,0,2,2
476,-8.075006,-34.891476,117.99,123.123333333333,126.056666666667,99.0566666666667,120.99,140.556666666667,1,0,3,0,1,2
1711,-8.069277,-34.888073,130.823333333333,136.523333333333,132.756666666667,124.99,109.556666666667,132.423333333333,0,1,4,1,0,1
1567,-8.069648,-34.894848,112.84,122.64,123.24,119.79,112.24,103.39,0,1,2,1,1,1
2413,-8.065808,-34.890656,135.756666666667,136.89,136.623333333333,130.723333333333,119.223333333333,121.19,0,2,4,2,0,0
1885,-8.068813,-34.889648,125.456666666667,130.456666666667,132.723333333333,115.59,105.123333333333,133.69,0,1,3,1,0,1
2924,-8.060699,-34.905231,135.34,121.128888888889,131.362222222222,127.145555555556,128.956666666667,134.851111111111,2,3,3,3,3,2
552,-8.074457,-34.900303,112.69,113.79,113.54,125.49,141.59,132.04,1,1,1,1,2,2
622,-8.074089,-34.900421,123.323333333333,115.956666666667,113.723333333333,129.123333333333,143.156666666667,141.323333333333,1,1,1,1,2,2
585,-8.074253,-34.893768,89.1233333333333,109.356666666667,109.09,90.6233333333333,114.356666666667,111.39,1,0,2,0,1,1
1723,-8.069248,-34.891338,124.69,132.623333333333,129.09,115.89,100.156666666667,132.823333333333,0,1,3,1,0,1
976,-8.072409,-34.896553,98.59,100.94,113.24,92.99,129.74,126.54,1,0,2,0,1,1
1263,-8.070678,-34.892811,106.19,122.523333333333,122.79,103.29,109.456666666667,105.323333333333,0,1,3,1,1,1
1735,-8.069232,-34.895584,105.04,119.49,118.44,97.69,116.09,112.79,0,1,2,1,1,0
1382,-8.070195,-34.893719,104.59,119.44,119.74,106.04,104.14,104.29,0,1,3,1,1,1
404,-8.075461,-34.892956,121.99,123.69,123.256666666667,114.156666666667,121.256666666667,130.223333333333,1,0,3,0,2,2
303,-8.075981,-34.899849,124.723333333333,117.756666666667,126.156666666667,129.056666666667,137.09,137.656666666667,2,1,1,1,2,2
2243,-8.066847,-34.894707,129.723333333333,124.49,127.623333333333,129.423333333333,125.856666666667,95.1566666666667,0,1,3,1,1,0
2856,-8.062366,-34.887783,136.59,129.523333333333,137.89,142.423333333333,145.29,147.59,1,3,4,3,0,1
1315,-8.0705,-34.900902,121.19,128.74,127.14,122.64,128.79,126.89,1,1,1,1,2,1
2255,-8.066774,-34.896824,116.04,100.49,108.89,92.29,119.69,93.79,0,1,2,1,1,0
1406,-8.070101,-34.893902,108.856666666667,118.623333333333,118.423333333333,107.456666666667,107.69,97.4566666666667,0,1,3,1,1,1
822,-8.072883,-34.895889,98.3566666666667,116.223333333333,115.323333333333,108.79,116.456666666667,122.023333333333,1,0,2,0,1,1
2133,-8.067716,-34.896721,114.223333333333,106.923333333333,105.823333333333,90.6566666666667,121.29,112.456666666667,0,1,2,1,1,0
2118,-8.067885,-34.890522,118.94,128.09,127.24,110.115,98.865,128.015,0,1,3,1,0,1
1578,-8.069616,-34.894836,101.49,123.923333333333,122.19,119.923333333333,108.19,109.69,0,1,2,1,1,1
666,-8.073773,-34.898388,118.656666666667,99.99,90.8566666666667,103.29,130.423333333333,130.29,1,0,1,0,2,2
554,-8.074441,-34.900326,113.89,112.19,115.64,122.34,140.29,133.34,1,1,1,1,2,2
2802,-8.062928,-34.887085,133.756666666667,132.99,140.156666666667,139.09,141.323333333333,140.923333333333,1,3,4,3,0,1
247,-8.076291,-34.896008,123.623333333333,111.756666666667,135.023333333333,128.89,134.423333333333,139.09,33.3036174225424,0,2,0,2,2
2780,-8.063224,-34.901382,144.29,130.19,134.19,125.54,130.19,136.14,2,2,2,2,2,1
2648,-8.064089,-34.885693,113.823333333333,137.49,139.59,121.523333333333,139.523333333333,142.656666666667,1,2,5,2,0,1
411,-8.075448,-34.893459,113.09,117.49,120.99,115.59,113.023333333333,138.256666666667,1,0,2,0,2,2
1324,-8.070462,-34.893307,100.39,120.356666666667,125.323333333333,113.023333333333,107.19,114.856666666667,0,1,3,1,1,1
2126,-8.067794,-34.89048,121.265,127.815,128.215,109.115,93.065,125.165,0,1,3,1,0,1
858,-8.072716,-34.896481,96.2233333333333,100.123333333333,117.69,93.3566666666667,122.623333333333,125.656666666667,1,0,2,0,1,1
533,-8.074533,-34.900276,119.315,112.7775,112.215,126.8025,139.1525,135.3525,1,1,1,1,2,2
2162,-8.06731,-34.892399,132.756666666667,124.49,127.156666666667,117.09,118.023333333333,110.49,0,1,3,1,0,0
2672,-8.06395,-34.893833,136.84,122.04,129.19,132.79,129.59,121.69,0,2,3,2,0,0
1096,-8.071647,-34.892124,108.356666666667,127.79,125.79,100.723333333333,97.09,130.89,0,0,3,0,1,1
2519,-8.065319,-34.892906,131.64,127.24,130.89,125.44,120.04,121.74,0,2,3,2,0,0
988,-8.072384,-34.892155,112.123333333333,102.623333333333,119.423333333333,84.0566666666667,112.256666666667,124.623333333333,0,0,3,0,1,1
2513,-8.065382,-34.886589,121.556666666667,130.99,131.623333333333,124.323333333333,127.123333333333,127.223333333333,1,2,4,2,0,1
1881,-8.068826,-34.900352,104.89,113.923333333333,117.423333333333,123.556666666667,128.29,111.056666666667,1,1,2,1,2,1
1034,-8.072112,-34.900715,122.256666666667,107.556666666667,118.123333333333,108.623333333333,137.59,123.89,1,1,1,1,2,1
1120,-8.071414,-34.892063,107.04,123.59,132.94,103.84,105.34,134.44,0,1,3,1,1,1
1041,-8.072076,-34.896996,113.69,112.29,117.74,108.69,119.19,127.49,1,0,2,0,1,1
2061,-8.068251,-34.89185,104.956666666667,132.023333333333,125.223333333333,118.49,117.79,115.39,0,1,3,1,0,0
538,-8.074515,-34.900288,120.623333333333,112.523333333333,117.99,120.756666666667,139.09,138.656666666667,1,1,1,1,2,2
749,-8.073195,-34.896366,94.4566666666667,115.023333333333,107.523333333333,104.59,113.556666666667,124.19,1,0,2,0,2,1
1914,-8.068715,-34.897923,96.99,111.49,118.623333333333,109.29,128.49,98.6566666666667,1,1,2,1,1,1
351,-8.075727,-34.899952,123.29,108.64,120.24,128.34,140.19,141.49,2,1,1,1,2,2
2608,-8.064492,-34.901459,128.04,119.09,128.94,117.64,128.24,124.34,1,2,2,2,2,1
1229,-8.070781,-34.891747,104.49,117.756666666667,122.956666666667,102.29,104.923333333333,134.256666666667,0,1,3,1,1,1
1942,-8.068653,-34.896778,102.89,126.84,115.74,115.79,121.29,103.69,0,1,2,1,1,0
1172,-8.071087,-34.891975,105.74,131.54,132.94,114.74,89.99,139.09,0,1,3,1,1,1
832,-8.072844,-34.900635,118.79,121.823333333333,127.623333333333,127.356666666667,141.256666666667,134.49,1,1,1,1,2,2
468,-8.075089,-34.891739,121.79,124.79,127.69,95.9233333333333,131.323333333333,137.056666666667,1,0,3,0,1,2
2882,-8.06172,-34.902008,134.423333333333,115.256666666667,134.423333333333,128.323333333333,127.523333333333,132.723333333333,2,3,3,3,2,1
1394,-8.070131,-34.889793,104.79,136.69,124.556666666667,121.623333333333,112.69,131.756666666667,0,1,3,1,0,1
1069,-8.071878,-34.892185,117.79,119.99,124.923333333333,104.756666666667,95.49,136.29,0,0,3,0,1,1
974,-8.072412,-34.893745,98.1566666666667,130.556666666667,109.59,107.656666666667,118.49,122.956666666667,0,0,2,0,1,1
2631,-8.064244,-34.90147,136.356666666667,117.09,126.523333333333,117.023333333333,134.223333333333,114.523333333333,1,2,2,2,2,1
2826,-8.062634,-34.888382,120.856666666667,124.956666666667,142.29,126.156666666667,132.39,138.09,1,2,4,2,0,1
1228,-8.070787,-34.892094,101.69,130.09,124.34,112.29,99.24,121.04,0,1,3,1,1,1
2334,-8.06619,-34.90118,127.656666666667,119.356666666667,124.223333333333,109.956666666667,128.89,116.323333333333,1,2,2,2,2,1
447,-8.075267,-34.893456,117.556666666667,111.723333333333,126.923333333333,106.356666666667,114.256666666667,130.423333333333,1,0,2,0,2,2
2600,-8.064588,-34.894279,132.856666666667,115.19,129.29,132.023333333333,124.923333333333,112.39,0,2,3,2,1,0
1138,-8.071302,-34.900803,120.923333333333,121.556666666667,112.456666666667,123.19,130.49,124.256666666667,1,1,1,1,2,1
1439,-8.069996,-34.896065,95.49,121.39,114.69,107.94,124.49,116.69,0,1,2,1,1,1
138,-8.076816,-34.897121,118.223333333333,86.39,129.79,121.823333333333,129.123333333333,137.156666666667,1,0,2,0,2,2
800,-8.072936,-34.895771,99.4233333333333,120.456666666667,116.556666666667,114.723333333333,118.756666666667,121.356666666667,1,0,2,0,1,1
2210,-8.067008,-34.893833,120.255957446809,131.741063829787,129.202765957447,123.415531914894,123.594255319149,109.50914893617,0,1,3,1,0,0
989,-8.072382,-34.900692,112.34,109.39,119.34,121.64,138.84,126.64,1,1,1,1,2,1
2156,-8.067378,-34.893692,122.723333333333,124.523333333333,123.856666666667,117.256666666667,117.823333333333,101.223333333333,0,1,3,1,0,0
590,-8.074231,-34.900223,124.29,103.99,96.49,116.256666666667,134.056666666667,139.29,1,1,1,1,2,2
1101,-8.071591,-34.895306,104.423333333333,107.856666666667,118.623333333333,90.3233333333333,122.623333333333,121.923333333333,0,0,2,0,1,1
2265,-8.066721,-34.896595,112.123333333333,108.923333333333,124.623333333333,113.823333333333,127.09,87.8233333333333,0,1,3,1,1,0
118,-8.076969,-34.897587,120.656666666667,81.1233333333333,128.89,117.356666666667,131.39,131.023333333333,1,0,2,0,2,2
329,-8.07585,-34.899914,128.69,121.19,126.09,131.656666666667,139.523333333333,138.956666666667,2,1,1,1,2,2
1331,-8.070443,-34.893242,101.356666666667,122.09,122.623333333333,104.223333333333,105.69,106.89,0,1,3,1,1,1
2588,-8.064748,-34.885078,113.456666666667,134.39,129.256666666667,117.323333333333,136.89,132.756666666667,1,2,5,2,0,1
2185,-8.067136,-34.893906,122.856666666667,135.356666666667,128.79,124.556666666667,123.223333333333,104.256666666667,0,1,3,1,0,0
1980,-8.068574,-34.897015,111.59,116.79,121.756666666667,102.056666666667,125.456666666667,112.756666666667,0,1,2,1,1,0
37,-8.077439,-34.899357,122.09,104.19,129.64,135.04,132.19,137.74,2,0,1,0,3,2
2894,-8.061462,-34.902924,133.623333333333,114.956666666667,130.156666666667,134.49,129.79,129.856666666667,2,3,3,3,2,1
1554,-8.069683,-34.900734,125.44,130.04,123.74,127.69,134.84,122.94,1,1,1,1,2,1
1699,-8.069304,-34.889534,129.39,129.823333333333,131.79,111.723333333333,99.6233333333333,130.89,0,1,3,1,0,1
608,-8.074171,-34.900002,122.09,106.89,89.2566666666667,119.056666666667,134.456666666667,138.29,1,1,1,1,2,2
2718,-8.06369,-34.88615,127.39,135.29,138.34,139.04,141.24,146.09,1,2,5,2,0,1
2675,-8.06393,-34.889126,125.49,130.99,132.165,134.465,131.94,140.415,1,2,4,2,0,1
1642,-8.069464,-34.898678,110.99,113.34,115.89,113.89,121.69,100.24,1,1,2,1,1,1
639,-8.073972,-34.899136,118.19,104.79,92.39,113.323333333333,132.19,132.59,1,0,1,0,2,2
544,-8.074489,-34.900318,115.823333333333,111.623333333333,119.39,120.323333333333,143.256666666667,137.823333333333,1,1,1,1,2,2
2620,-8.064366,-34.90147,128.423333333333,119.19,124.79,121.49,128.356666666667,123.89,1,2,2,2,2,1
2449,-8.065789,-34.890495,139.79,130.723333333333,130.423333333333,127.99,116.19,130.456666666667,0,2,4,2,0,0
871,-8.07265,-34.894852,107.823333333333,121.49,103.223333333333,104.423333333333,111.623333333333,129.123333333333,0,0,2,0,1,1
380,-8.075534,-34.89999,131.54,116.09,123.99,132.64,138.84,141.69,2,1,1,1,2,2
2237,-8.066881,-34.889885,128.365,130.99,134.365,115.465,99.39,140.39,0,2,4,2,0,1
1226,-8.07079,-34.892605,97.5566666666667,123.723333333333,128.223333333333,105.423333333333,111.656666666667,113.823333333333,0,1,3,1,1,1
2537,-8.065147,-34.897022,122.29,101.423333333333,120.39,97.0233333333333,122.356666666667,108.79,1,2,3,2,1,0
900,-8.072582,-34.891403,98.5566666666667,128.156666666667,116.79,110.89,105.556666666667,129.623333333333,0,0,3,0,1,1
1695,-8.069313,-34.889553,125.34,138.89,133.59,113.89,107.69,134.49,0,1,3,1,0,1
315,-8.075927,-34.894352,117.29,110.256666666667,121.756666666667,104.256666666667,124.256666666667,138.39,1,0,2,0,2,2
116,-8.076987,-34.899506,118.64,109.59,126.24,137.115,135.365,137.865,2,1,1,1,3,2
2490,-8.065553,-34.887043,116.19,134.29,133.89,120.723333333333,116.256666666667,136.123333333333,1,2,4,2,0,1
2036,-8.068414,-34.891506,104.59,131.94,128.84,117.39,113.19,113.39,0,1,3,1,0,0
1133,-8.071333,-34.89204,110.69,126.965,130.565,107.915,90.04,134.49,0,1,3,1,1,1
2814,-8.062815,-34.897289,132.032105263158,99.9636842105263,123.263684210526,111.695263157895,125.932105263158,111.179473684211,1,2,3,2,1,0
2039,-8.068402,-34.889732,123.09,134.29,137.19,121.09,103.49,127.223333333333,0,1,3,1,0,1
957,-8.072467,-34.892746,92.79,122.09,114.89,95.79,103.94,132.54,0,0,3,0,1,1
2612,-8.06445,-34.894356,132.923333333333,117.756666666667,127.923333333333,136.09,122.956666666667,116.223333333333,0,2,3,2,1,0
723,-8.073273,-34.900589,120.39,125.19,124.39,125.44,142.64,134.54,1,1,1,1,2,2
779,-8.073052,-34.896313,108.14,117.44,116.14,104.14,122.79,129.59,1,0,2,0,1,1
1992,-8.068564,-34.89674,101.04,119.64,127.79,116.49,118.74,104.24,0,1,2,1,1,0
2114,-8.067917,-34.892326,128.756666666667,115.69,128.223333333333,101.69,115.723333333333,109.623333333333,0,1,3,1,0,0
1270,-8.070659,-34.892033,103.89,133.056666666667,125.423333333333,109.923333333333,104.556666666667,126.256666666667,0,1,3,1,1,1
45,-8.077393,-34.898937,122.356666666667,90.2566666666667,124.99,130.423333333333,123.456666666667,135.956666666667,2,0,1,0,2,2
2271,-8.066689,-34.895023,110.823333333333,119.456666666667,125.823333333333,119.923333333333,126.69,98.3566666666667,0,1,3,1,1,0
1944,-8.068651,-34.896645,110.29,121.49,118.623333333333,114.923333333333,123.49,104.456666666667,0,1,2,1,1,0
771,-8.073096,-34.896351,106.423333333333,101.99,121.823333333333,101.39,125.09,129.923333333333,1,0,2,0,1,1
1560,-8.06966,-34.890625,115.556666666667,128.39,118.856666666667,114.123333333333,102.523333333333,103.956666666667,0,1,3,1,0,1
631,-8.07403,-34.899361,120.89,101.39,97.6233333333333,116.79,133.323333333333,133.99,1,1,1,1,2,2
560,-8.074397,-34.90033,113.423333333333,111.356666666667,117.756666666667,122.89,141.956666666667,127.823333333333,1,1,1,1,2,2
2682,-8.0639,-34.894276,136.39,115.34,126.64,134.84,137.64,120.49,0,2,3,2,1,0
1787,-8.069087,-34.888348,125.39,129.323333333333,137.323333333333,125.156666666667,107.923333333333,125.79,0,1,4,1,0,1
1923,-8.068697,-34.896336,108.123333333333,118.59,116.956666666667,116.09,121.356666666667,112.556666666667,0,1,2,1,1,0
2726,-8.063643,-34.896511,131.79,106.09,128.19,130.64,122.89,113.74,1,2,3,2,1,0
1295,-8.07058,-34.896698,106.156666666667,116.656666666667,117.856666666667,100.39,131.456666666667,120.656666666667,0,1,2,1,1,1
1155,-8.071198,-34.896976,98.59,121.056666666667,117.656666666667,109.79,124.256666666667,120.123333333333,1,1,2,1,1,1
2527,-8.065246,-34.892952,133.256666666667,121.656666666667,130.89,125.39,122.256666666667,118.756666666667,0,2,3,2,0,0
388,-8.075513,-34.893074,120.59,122.056666666667,125.956666666667,104.79,132.023333333333,136.69,1,0,2,0,2,2
96,-8.077127,-34.897911,116.115,83.69,126.69,120.74,132.315,138.69,2,0,2,0,2,2
1535,-8.069731,-34.89056,109.39,135.14,120.94,111.14,112.34,106.79,0,1,3,1,0,1
233,-8.076343,-34.896008,117.023333333333,111.656666666667,130.49,120.99,128.623333333333,130.256666666667,1,0,2,0,2,2
1793,-8.069065,-34.889584,126.84,130.34,133.49,114.09,98.69,133.24,0,1,3,1,0,1
1291,-8.070587,-34.893063,110.856666666667,124.99,121.356666666667,106.956666666667,107.29,108.69,0,1,3,1,1,1
563,-8.074376,-34.900314,110.056666666667,109.99,116.223333333333,119.59,136.756666666667,126.09,1,1,1,1,2,2
2677,-8.063921,-34.885921,117.59,134.14,134.44,127.39,141.49,142.99,1,2,5,2,0,1
1687,-8.069337,-34.900589,120.323333333333,126.323333333333,120.823333333333,124.39,132.89,129.59,1,1,2,1,2,1
1159,-8.071158,-34.892002,109.79,128.256666666667,130.69,115.323333333333,89.5233333333333,140.49,0,1,3,1,1,1
2338,-8.066161,-34.893513,125.09,126.79,124.69,123.323333333333,107.09,113.023333333333,0,1,3,1,0,0
521,-8.074609,-34.890228,110.79,125.99,136.856666666667,106.223333333333,131.856666666667,144.39,1,0,3,0,1,2
1513,-8.069799,-34.894489,103.14,121.74,121.79,116.14,117.19,109.04,0,1,3,1,1,1
1788,-8.069086,-34.888351,117.923333333333,131.623333333333,129.99,128.456666666667,106.956666666667,117.923333333333,0,1,4,1,0,1
1132,-8.071336,-34.897015,102.99,120.44,125.64,106.59,129.14,115.29,1,1,2,1,1,1
1698,-8.069304,-34.89542,111.356666666667,123.223333333333,112.723333333333,107.123333333333,111.756666666667,114.723333333333,0,1,2,1,1,0
1378,-8.07021,-34.900913,118.04,125.09,118.89,127.89,131.19,125.84,1,1,1,1,2,1
2740,-8.063583,-34.90144,138.89,128.523333333333,131.99,122.723333333333,133.49,130.556666666667,1,2,2,2,2,1
1811,-8.069008,-34.891277,124.856666666667,130.823333333333,132.923333333333,116.923333333333,80.1233333333333,126.523333333333,0,1,3,1,0,1
1973,-8.068585,-34.889366,125.39,134.29,132.723333333333,118.656666666667,107.756666666667,130.823333333333,0,1,4,1,0,1
2564,-8.06498,-34.885357,125.356666666667,136.456666666667,140.156666666667,122.69,124.623333333333,137.523333333333,1,2,5,2,0,1
1240,-8.070743,-34.892551,98.4566666666667,125.59,126.423333333333,107.89,107.756666666667,111.456666666667,0,1,3,1,1,1
1129,-8.071365,-34.900772,121.49,119.156666666667,112.89,118.723333333333,129.89,120.19,1,1,1,1,2,1
2707,-8.063761,-34.886078,122.756666666667,138.89,140.59,129.29,140.523333333333,144.59,1,2,5,2,0,1
149,-8.076726,-34.89962,119.64,106.49,117.19,135.39,135.09,142.14,2,1,1,1,2,2
263,-8.076203,-34.899796,125.856666666667,110.023333333333,126.156666666667,135.823333333333,142.056666666667,143.19,2,1,1,1,2,2
2709,-8.06376,-34.893944,136.19,118.123333333333,127.09,132.39,135.123333333333,119.79,0,2,3,2,1,0
176,-8.076526,-34.896305,113.69,91.39,132.09,117.04,133.44,135.44,1,0,2,0,2,2
2390,-8.065827,-34.891449,140.623333333333,133.656666666667,135.256666666667,132.856666666667,111.99,113.256666666667,0,2,3,2,0,0
1343,-8.070404,-34.900921,122.323333333333,129.59,115.823333333333,125.99,133.523333333333,126.656666666667,1,1,1,1,2,1
740,-8.073213,-34.89653,99.39,108.556666666667,116.056666666667,100.923333333333,117.156666666667,118.19,1,0,2,0,2,1
204,-8.076424,-34.89576,114.223333333333,97.0233333333333,126.356666666667,124.49,124.023333333333,143.156666666667,1,0,2,0,2,2
440,-8.075313,-34.89246,113.89,128.09,127.423333333333,103.856666666667,118.556666666667,135.323333333333,1,0,3,0,1,2
1077,-8.071802,-34.89724,102.59,118.39,122.29,108.69,129.09,110.623333333333,1,0,2,0,1,1
1368,-8.070273,-34.900921,125.556666666667,126.556666666667,123.523333333333,127.39,134.023333333333,126.456666666667,1,1,1,1,2,1
1858,-8.068867,-34.900402,106.84,113.04,124.29,119.69,124.89,109.79,1,1,2,1,2,1
2866,-8.062255,-34.88792,135.19,128.99,137.59,141.815,140.465,144.99,1,3,4,3,0,1
360,-8.075677,-34.893562,116.89,119.89,123.64,110.79,122.34,138.49,1,0,2,0,2,2
246,-8.076291,-34.896027,115.856666666667,110.79,128.556666666667,126.556666666667,126.423333333333,132.356666666667,1,0,2,0,2,2
228,-8.076365,-34.895493,116.723333333333,94.7566666666667,134.823333333333,112.656666666667,132.49,134.99,1,0,2,0,2,2
656,-8.073829,-34.890411,91.115,133.59,124.565,119.215,111.215,136.765,1,0,3,0,1,2
615,-8.074126,-34.90041,118.99,104.54,115.84,120.19,141.89,141.89,1,1,1,1,2,2
1547,-8.069696,-34.890579,118.39,129.79,128.74,112.44,105.44,106.59,0,1,3,1,0,1
880,-8.072631,-34.894756,101.49,121.19,108.84,111.29,114.59,134.09,0,0,2,0,1,1
789,-8.07299,-34.900631,114.99,113.19,121.89,120.64,138.64,128.39,1,1,1,1,2,2
1308,-8.070525,-34.893181,109.04,121.59,125.14,109.14,112.59,108.19,0,1,3,1,1,1
1970,-8.068587,-34.897018,112.923333333333,114.423333333333,116.423333333333,103.69,122.923333333333,110.823333333333,0,1,2,1,1,0
1060,-8.071958,-34.900723,118.723333333333,108.456666666667,123.723333333333,109.156666666667,135.123333333333,125.39,1,1,1,1,2,1
230,-8.076363,-34.895794,124.956666666667,91.6233333333333,131.69,117.556666666667,126.09,139.356666666667,1,0,2,0,2,2
570,-8.07433,-34.900322,124.39,113.69,111.24,127.19,138.84,137.59,1,1,1,1,2,2
2026,-8.068459,-34.897064,113.756666666667,125.39,108.923333333333,121.89,126.856666666667,108.456666666667,0,1,2,1,1,0
2809,-8.062839,-34.887211,137.89,138.19,139.59,142.856666666667,142.556666666667,143.29,1,3,4,3,0,1
1102,-8.071583,-34.897121,104.723333333333,123.49,121.923333333333,112.956666666667,126.323333333333,117.49,1,1,2,1,1,1
1224,-8.070797,-34.892284,108.723333333333,125.456666666667,128.29,105.456666666667,111.556666666667,120.29,0,1,3,1,1,1
1000,-8.072318,-34.896492,105.856666666667,98.1233333333333,111.856666666667,92.8233333333333,118.19,120.856666666667,1,0,2,0,1,1
1612,-8.069547,-34.890797,109.856666666667,130.556666666667,120.323333333333,108.89,100.756666666667,106.456666666667,0,1,3,1,0,1
2389,-8.065831,-34.891518,140.823333333333,135.49,132.356666666667,128.256666666667,113.39,110.656666666667,0,2,3,2,0,0
2300,-8.066477,-34.895439,112.456666666667,118.056666666667,120.756666666667,118.823333333333,117.09,99.0233333333333,0,1,3,1,1,0
515,-8.07465,-34.893642,105.59,112.29,114.94,89.24,116.49,126.89,1,0,2,0,1,2
2904,-8.061242,-34.904232,134.54,114.54,128.465,130.865,128.69,128.54,2,3,3,3,3,2
1626,-8.069509,-34.890896,124.79,132.69,127.89,122.14,113.29,126.49,0,1,3,1,0,1
661,-8.07379,-34.900486,122.123333333333,121.456666666667,125.456666666667,123.323333333333,142.856666666667,134.823333333333,1,1,1,1,2,2
1474,-8.069911,-34.897598,105.59,113.24,116.64,115.065,119.49,103.365,1,1,2,1,1,1
1792,-8.069067,-34.891319,120.156666666667,134.256666666667,129.423333333333,121.256666666667,84.2566666666667,140.39,0,1,3,1,0,1
685,-8.073663,-34.897976,113.99,96.24,89.24,102.99,132.09,130.99,1,0,2,0,2,1
1999,-8.068554,-34.898762,116.69,106.04,116.44,99.74,124.79,109.14,1,1,2,1,1,1
95,-8.077133,-34.898151,120.765,92.815,128.84,122.64,130.215,134.04,2,0,1,0,2,2
2742,-8.063576,-34.89555,138.19,104.54,127.54,133.04,133.09,121.44,1,2,3,2,1,0
2857,-8.062349,-34.901619,135.89,130.19,134.94,127.14,134.84,127.04,2,3,3,3,2,1
93,-8.077133,-34.899464,123.823333333333,110.356666666667,122.39,132.723333333333,132.556666666667,135.623333333333,2,1,1,1,3,2
334,-8.075829,-34.894043,112.356666666667,118.323333333333,119.09,109.023333333333,131.29,142.623333333333,1,0,2,0,2,2
1381,-8.070202,-34.893818,105.49,114.29,118.423333333333,111.056666666667,107.023333333333,96.6233333333333,0,1,3,1,1,1
2510,-8.065392,-34.897007,119.19,93.6233333333333,119.223333333333,102.556666666667,124.09,97.39,1,2,3,2,1,0
623,-8.074086,-34.899586,116.99,104.923333333333,97.5233333333333,110.523333333333,134.056666666667,138.556666666667,1,1,1,1,2,2
2481,-8.065599,-34.887295,119.24,131.965,130.415,125.09,125.09,132.915,1,2,4,2,0,1
1275,-8.070646,-34.900887,122.856666666667,129.756666666667,121.023333333333,126.256666666667,131.69,131.923333333333,1,1,1,1,2,1
1827,-8.068959,-34.895988,101.956666666667,119.89,111.356666666667,103.823333333333,118.256666666667,112.323333333333,0,1,2,1,1,0
1037,-8.072092,-34.900707,116.99,112.223333333333,119.856666666667,104.923333333333,136.723333333333,124.29,1,1,1,1,2,1
807,-8.072927,-34.895584,99.99,124.29,90.34,109.84,122.54,124.24,1,0,2,0,1,1
1663,-8.069399,-34.891121,104.523333333333,135.09,124.19,119.823333333333,105.39,128.856666666667,0,1,3,1,0,1
901,-8.07258,-34.896717,105.723333333333,91.2233333333333,124.59,90.29,129.39,134.556666666667,1,0,2,0,1,1
1312,-8.070513,-34.896694,104.723333333333,100.39,120.49,92.09,127.956666666667,122.523333333333,0,1,2,1,1,1
2101,-8.068022,-34.890579,126.823333333333,131.69,133.923333333333,123.923333333333,102.056666666667,126.69,0,1,3,1,0,1
487,-8.074892,-34.9002,123.39,120.64,124.39,125.89,139.865,137.565,1,1,1,1,2,2
1293,-8.070581,-34.893002,109.19,121.14,122.29,106.79,104.29,107.39,0,1,3,1,1,1
127,-8.076911,-34.899551,123.956666666667,109.123333333333,121.99,135.623333333333,136.79,142.356666666667,2,1,1,1,2,2
1220,-8.070801,-34.892395,104.323333333333,125.123333333333,124.256666666667,110.023333333333,109.923333333333,117.59,0,1,3,1,1,1
